Event Name,AttendeeID,Event Start Date,Event Scheduled Start Time,Event Scheduled End Time,Event/Recording Scheduled Duration,Event Actual Start Time,Event Actual End Time,Event/Recording Actual Duration,User Type,Invited,Registered,Attended,Join Time,Leave Time,Attendance Duration,Attention to Duration ratio*,Attention to Attendance ratio**
Master the tidyverse - session 4: data types,124,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,1:48 pm GMT,4:36 pm GMT,167.0 mins,7%,7%
Master the tidyverse - session 4: data types,80,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:07 pm GMT,4:32 pm GMT,145.0 mins,51%,59%
Master the tidyverse - session 4: data types,34,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:33 pm GMT,152.0 mins,69%,76%
Master the tidyverse - session 4: data types,103,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:05 pm GMT,3:59 pm GMT,113.0 mins,8%,11%
Master the tidyverse - session 4: data types,130,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:32 pm GMT,150.0 mins,87%,97%
Master the tidyverse - session 4: data types,13,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:12 pm GMT,4:33 pm GMT,140.0 mins,2%,3%
Master the tidyverse - session 4: data types,25,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:33 pm GMT,151.0 mins,2%,3%
Master the tidyverse - session 4: data types,109,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:36 pm GMT,4:32 pm GMT,116.0 mins,9%,12%
Master the tidyverse - session 4: data types,33,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:36 pm GMT,152.0 mins,40%,44%
Master the tidyverse - session 4: data types,46,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:04 pm GMT,3:00 pm GMT,56.0 mins,2%,5%
Master the tidyverse - session 4: data types,129,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:04 pm GMT,2:06 pm GMT,2.0 mins,0%,0%
Master the tidyverse - session 4: data types,83,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,4:05 pm GMT,4:31 pm GMT,25.0 mins,8%,50%
Master the tidyverse - session 4: data types,83,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:05 pm GMT,3:31 pm GMT,85.0 mins,10%,19%
Master the tidyverse - session 4: data types,87,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:32 pm GMT,30.0 mins,1%,3%
Master the tidyverse - session 4: data types,2,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:35 pm GMT,155.0 mins,92%,100%
Master the tidyverse - session 4: data types,110,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,1:53 pm GMT,4:33 pm GMT,159.0 mins,95%,100%
Master the tidyverse - session 4: data types,36,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:32 pm GMT,147.0 mins,29%,34%
Master the tidyverse - session 4: data types,49,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,2:14 pm GMT,13.0 mins,1%,9%
Master the tidyverse - session 4: data types,62,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:31 pm GMT,145.0 mins,60%,69%
Master the tidyverse - session 4: data types,9,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:32 pm GMT,151.0 mins,36%,40%
Master the tidyverse - session 4: data types,128,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:33 pm GMT,152.0 mins,81%,90%
Master the tidyverse - session 4: data types,11,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:33 pm GMT,151.0 mins,62%,69%
Master the tidyverse - session 4: data types,111,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:12 pm GMT,4:32 pm GMT,140.0 mins,36%,43%
Master the tidyverse - session 4: data types,31,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:07 pm GMT,2:45 pm GMT,37.0 mins,10%,47%
Master the tidyverse - session 4: data types,105,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:36 pm GMT,155.0 mins,4%,5%
Master the tidyverse - session 4: data types,65,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:20 pm GMT,4:36 pm GMT,135.0 mins,3%,4%
Master the tidyverse - session 4: data types,60,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:23 pm GMT,4:31 pm GMT,127.0 mins,3%,4%
Master the tidyverse - session 4: data types,69,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:08 pm GMT,4:06 pm GMT,118.0 mins,10%,15%
Master the tidyverse - session 4: data types,8,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:18 pm GMT,4:36 pm GMT,137.0 mins,68%,83%
Master the tidyverse - session 4: data types,118,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:36 pm GMT,155.0 mins,92%,100%
Master the tidyverse - session 4: data types,78,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:19 pm GMT,3:26 pm GMT,6.0 mins,4%,100%
Master the tidyverse - session 4: data types,78,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,1:56 pm GMT,2:09 pm GMT,12.0 mins,7%,100%
Master the tidyverse - session 4: data types,93,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:11 pm GMT,9.0 mins,4%,69%
Master the tidyverse - session 4: data types,48,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:06 pm GMT,4:33 pm GMT,87.0 mins,16%,31%
Master the tidyverse - session 4: data types,112,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:32 pm GMT,150.0 mins,88%,99%
Master the tidyverse - session 4: data types,88,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:14 pm GMT,4:36 pm GMT,81.0 mins,49%,100%
Master the tidyverse - session 4: data types,88,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,1:54 pm GMT,4:28 pm GMT,154.0 mins,12%,13%
Master the tidyverse - session 4: data types,27,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:25 pm GMT,145.0 mins,13%,15%
Master the tidyverse - session 4: data types,50,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:08 pm GMT,4:32 pm GMT,84.0 mins,42%,83%
Master the tidyverse - session 4: data types,44,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:41 pm GMT,3:57 pm GMT,16.0 mins,1%,8%
Master the tidyverse - session 4: data types,44,"February 7, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:47 pm GMT,4:36 pm GMT,168.0 mins,Attendee,No,No,Yes,3:18 pm GMT,3:32 pm GMT,13.0 mins,6%,71%
