Event Name,AttendeeID,Event Start Date,Event Scheduled Start Time,Event Scheduled End Time,Event/Recording Scheduled Duration,Event Actual Start Time,Event Actual End Time,Event/Recording Actual Duration,User Type,Invited,Registered,Attended,Join Time,Leave Time,Attendance Duration,Attention to Duration ratio*,Attention to Attendance ratio**
Master the tidyverse - session 1: introduction and ggplot2,199,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:39 pm GMT,158.0 mins,59%,73%
Master the tidyverse - session 1: introduction and ggplot2,33,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:30 pm GMT,148.0 mins,44%,58%
Master the tidyverse - session 1: introduction and ggplot2,188,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:09 pm GMT,2:11 pm GMT,2.0 mins,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,61,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:34 pm GMT,152.0 mins,5%,6%
Master the tidyverse - session 1: introduction and ggplot2,58,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:59 pm GMT,3:14 pm GMT,74.0 mins,10%,28%
Master the tidyverse - session 1: introduction and ggplot2,92,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:29 pm GMT,149.0 mins,61%,80%
Master the tidyverse - session 1: introduction and ggplot2,97,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:30 pm GMT,147.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,16,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:17 pm GMT,4:30 pm GMT,133.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,119,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:59 pm GMT,4:42 pm GMT,162.0 mins,50%,60%
Master the tidyverse - session 1: introduction and ggplot2,104,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:58 pm GMT,4:30 pm GMT,151.0 mins,30%,39%
Master the tidyverse - session 1: introduction and ggplot2,47,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:07 pm GMT,4:30 pm GMT,143.0 mins,4%,6%
Master the tidyverse - session 1: introduction and ggplot2,242,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:42 pm GMT,4:30 pm GMT,108.0 mins,16%,28%
Master the tidyverse - session 1: introduction and ggplot2,41,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:14 pm GMT,4:30 pm GMT,15.0 mins,8%,100%
Master the tidyverse - session 1: introduction and ggplot2,41,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:14 pm GMT,132.0 mins,67%,100%
Master the tidyverse - session 1: introduction and ggplot2,7,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:08 pm GMT,3:48 pm GMT,100.0 mins,23%,44%
Master the tidyverse - session 1: introduction and ggplot2,109,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:58 pm GMT,177.0 mins,22%,24%
Master the tidyverse - session 1: introduction and ggplot2,37,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:47 pm GMT,2:58 pm GMT,11.0 mins,4%,65%
Master the tidyverse - session 1: introduction and ggplot2,37,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:46 pm GMT,2:57 pm GMT,10.0 mins,5%,100%
Master the tidyverse - session 1: introduction and ggplot2,37,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:44 pm GMT,2:46 pm GMT,1.0 min,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,98,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:42 pm GMT,4:44 pm GMT,1.0 min,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,98,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:40 pm GMT,4:44 pm GMT,3.0 mins,0%,16%
Master the tidyverse - session 1: introduction and ggplot2,98,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:44 pm GMT,161.0 mins,76%,92%
Master the tidyverse - session 1: introduction and ggplot2,174,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:36 pm GMT,156.0 mins,25%,32%
Master the tidyverse - session 1: introduction and ggplot2,27,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:34 pm GMT,4:33 pm GMT,119.0 mins,7%,11%
Master the tidyverse - session 1: introduction and ggplot2,27,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:19 pm GMT,4:32 pm GMT,133.0 mins,68%,100%
Master the tidyverse - session 1: introduction and ggplot2,153,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:30 pm GMT,146.0 mins,45%,60%
Master the tidyverse - session 1: introduction and ggplot2,153,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:03 pm GMT,1.0 min,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,179,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:06 pm GMT,4:30 pm GMT,144.0 mins,53%,73%
Master the tidyverse - session 1: introduction and ggplot2,193,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:57 pm GMT,4:40 pm GMT,163.0 mins,19%,23%
Master the tidyverse - session 1: introduction and ggplot2,35,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,2:06 pm GMT,3.0 mins,2%,100%
Master the tidyverse - session 1: introduction and ggplot2,35,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,2:03 pm GMT,1.0 min,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,233,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,2:06 pm GMT,1.0 min,0%,100%
Master the tidyverse - session 1: introduction and ggplot2,204,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:20 pm GMT,4:58 pm GMT,157.0 mins,33%,41%
Master the tidyverse - session 1: introduction and ggplot2,207,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,2:50 pm GMT,46.0 mins,4%,17%
Master the tidyverse - session 1: introduction and ggplot2,235,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:58 pm GMT,177.0 mins,70%,78%
Master the tidyverse - session 1: introduction and ggplot2,120,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:43 pm GMT,4:58 pm GMT,134.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,120,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,2:20 pm GMT,15.0 mins,1%,14%
Master the tidyverse - session 1: introduction and ggplot2,132,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:29 pm GMT,148.0 mins,24%,32%
Master the tidyverse - session 1: introduction and ggplot2,132,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,2:00 pm GMT,1.0 min,0%,100%
Master the tidyverse - session 1: introduction and ggplot2,21,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:55 pm GMT,4:51 pm GMT,175.0 mins,7%,8%
Master the tidyverse - session 1: introduction and ggplot2,202,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:26 pm GMT,2:43 pm GMT,16.0 mins,1%,7%
Master the tidyverse - session 1: introduction and ggplot2,6,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:42 pm GMT,4:42 pm GMT,60.0 mins,1%,5%
Master the tidyverse - session 1: introduction and ggplot2,63,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:40 pm GMT,159.0 mins,45%,55%
Master the tidyverse - session 1: introduction and ggplot2,66,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:40 pm GMT,3:30 pm GMT,49.0 mins,7%,28%
Master the tidyverse - session 1: introduction and ggplot2,203,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:31 pm GMT,150.0 mins,51%,67%
Master the tidyverse - session 1: introduction and ggplot2,79,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:59 pm GMT,4:03 pm GMT,4.0 mins,0%,2%
Master the tidyverse - session 1: introduction and ggplot2,171,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:32 pm GMT,152.0 mins,52%,67%
Master the tidyverse - session 1: introduction and ggplot2,60,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:30 pm GMT,148.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,117,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:58 pm GMT,4:33 pm GMT,155.0 mins,1%,2%
Master the tidyverse - session 1: introduction and ggplot2,144,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:15 pm GMT,4:58 pm GMT,162.0 mins,30%,36%
Master the tidyverse - session 1: introduction and ggplot2,30,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:30 pm GMT,149.0 mins,55%,73%
Master the tidyverse - session 1: introduction and ggplot2,209,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:30 pm GMT,149.0 mins,47%,62%
Master the tidyverse - session 1: introduction and ggplot2,142,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:58 pm GMT,174.0 mins,14%,16%
Master the tidyverse - session 1: introduction and ggplot2,103,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:31 pm GMT,150.0 mins,8%,10%
Master the tidyverse - session 1: introduction and ggplot2,186,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:11 pm GMT,4:58 pm GMT,166.0 mins,56%,66%
Master the tidyverse - session 1: introduction and ggplot2,78,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:31 pm GMT,149.0 mins,39%,51%
Master the tidyverse - session 1: introduction and ggplot2,241,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:30 pm GMT,149.0 mins,49%,65%
Master the tidyverse - session 1: introduction and ggplot2,26,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:57 pm GMT,4:31 pm GMT,153.0 mins,5%,7%
Master the tidyverse - session 1: introduction and ggplot2,168,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:31 pm GMT,150.0 mins,32%,42%
Master the tidyverse - session 1: introduction and ggplot2,34,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,4:30 pm GMT,146.0 mins,31%,42%
Master the tidyverse - session 1: introduction and ggplot2,8,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:13 pm GMT,4:16 pm GMT,2.0 mins,0%,0%
Master the tidyverse - session 1: introduction and ggplot2,110,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:46 pm GMT,4:48 pm GMT,1.0 min,0%,0%
Master the tidyverse - session 1: introduction and ggplot2,110,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:44 pm GMT,4:46 pm GMT,2.0 mins,0%,15%
Master the tidyverse - session 1: introduction and ggplot2,118,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:29 pm GMT,4:26 pm GMT,56.0 mins,29%,100%
Master the tidyverse - session 1: introduction and ggplot2,223,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:18 pm GMT,3:00 pm GMT,41.0 mins,21%,100%
Master the tidyverse - session 1: introduction and ggplot2,22,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:05 pm GMT,120.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,4,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,2:20 pm GMT,16.0 mins,9%,100%
Master the tidyverse - session 1: introduction and ggplot2,86,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:13 pm GMT,4:32 pm GMT,139.0 mins,10%,14%
Master the tidyverse - session 1: introduction and ggplot2,225,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:54 pm GMT,4:57 pm GMT,2.0 mins,0%,22%
Master the tidyverse - session 1: introduction and ggplot2,225,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:52 pm GMT,4:58 pm GMT,5.0 mins,3%,100%
Master the tidyverse - session 1: introduction and ggplot2,225,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:51 pm GMT,4:52 pm GMT,1.0 min,1%,100%
Master the tidyverse - session 1: introduction and ggplot2,225,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,3:03 pm GMT,59.0 mins,14%,45%
Master the tidyverse - session 1: introduction and ggplot2,3,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:56 pm GMT,4:45 pm GMT,168.0 mins,40%,47%
Master the tidyverse - session 1: introduction and ggplot2,75,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:35 pm GMT,4:45 pm GMT,130.0 mins,31%,46%
Master the tidyverse - session 1: introduction and ggplot2,197,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,4:58 pm GMT,173.0 mins,8%,9%
Master the tidyverse - session 1: introduction and ggplot2,87,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:44 pm GMT,4:31 pm GMT,46.0 mins,22%,94%
Master the tidyverse - session 1: introduction and ggplot2,87,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:17 pm GMT,3:33 pm GMT,75.0 mins,29%,76%
Master the tidyverse - session 1: introduction and ggplot2,18,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:18 pm GMT,4:37 pm GMT,139.0 mins,43%,61%
Master the tidyverse - session 1: introduction and ggplot2,143,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:55 pm GMT,172.0 mins,17%,19%
Master the tidyverse - session 1: introduction and ggplot2,249,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:39 pm GMT,159.0 mins,43%,54%
Master the tidyverse - session 1: introduction and ggplot2,183,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:14 pm GMT,3:52 pm GMT,97.0 mins,5%,11%
Master the tidyverse - session 1: introduction and ggplot2,127,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:57 pm GMT,3:55 pm GMT,117.0 mins,49%,83%
Master the tidyverse - session 1: introduction and ggplot2,116,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,3:30 pm GMT,85.0 mins,33%,75%
Master the tidyverse - session 1: introduction and ggplot2,131,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,3:44 pm GMT,103.0 mins,43%,82%
Master the tidyverse - session 1: introduction and ggplot2,177,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:07 pm GMT,4:15 pm GMT,128.0 mins,6%,9%
Master the tidyverse - session 1: introduction and ggplot2,138,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:30 pm GMT,146.0 mins,56%,75%
Master the tidyverse - session 1: introduction and ggplot2,139,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:13 pm GMT,12.0 mins,7%,100%
Master the tidyverse - session 1: introduction and ggplot2,82,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:30 pm GMT,150.0 mins,26%,35%
Master the tidyverse - session 1: introduction and ggplot2,208,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:59 pm GMT,4:30 pm GMT,150.0 mins,33%,43%
Master the tidyverse - session 1: introduction and ggplot2,242,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:08 pm GMT,4:31 pm GMT,83.0 mins,2%,5%
Master the tidyverse - session 1: introduction and ggplot2,242,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:09 pm GMT,2:39 pm GMT,30.0 mins,8%,50%
Master the tidyverse - session 1: introduction and ggplot2,160,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:24 pm GMT,4:30 pm GMT,125.0 mins,13%,20%
Master the tidyverse - session 1: introduction and ggplot2,20,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:44 pm GMT,162.0 mins,9%,11%
Master the tidyverse - session 1: introduction and ggplot2,5,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:44 pm GMT,162.0 mins,29%,36%
Master the tidyverse - session 1: introduction and ggplot2,147,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:30 pm GMT,149.0 mins,23%,30%
Master the tidyverse - session 1: introduction and ggplot2,53,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:30 pm GMT,147.0 mins,2%,2%
Master the tidyverse - session 1: introduction and ggplot2,152,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:30 pm GMT,149.0 mins,54%,72%
Master the tidyverse - session 1: introduction and ggplot2,238,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:06 pm GMT,4:30 pm GMT,144.0 mins,62%,85%
Master the tidyverse - session 1: introduction and ggplot2,238,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:05 pm GMT,3.0 mins,2%,100%
Master the tidyverse - session 1: introduction and ggplot2,69,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:58 pm GMT,175.0 mins,78%,87%
